ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-5333145,Source1,2,2023-01-25 21:11:00,2023-01-25 22:28:55,36.87339,-119.729815,36.874077,-119.72982,0.047,Incident on N WILLOW AVE NB near E PERRIN AVE Expect delays., N Willow Ave,Clovis,Fresno,CA,93619-9135,US/Pacific,KFAT,2023-01-25 20:53:00,47.0,47.0,83.0,29.99,6.0,CALM,0.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6985023,Source1,2,2020-05-27 12:53:00,2020-05-27 13:46:35,37.74805300000001,-122.150279,37.74805300000001,-122.150279,0.0,At 98th Ave/Golf Links Rd - Accident.,I-580 W,Oakland,Alameda,CA,94605,US/Pacific,KOAK,2020-05-27 12:53:00,82.0,82.0,45.0,29.88,10.0,WNW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3024916,Source2,2,2018-02-21 08:39:18,2018-02-21 09:08:30,34.922588,-81.82467700000002,,,0.0,Accident on US-176 Pine St at Brown Rd.,Brown Rd,Spartanburg,Spartanburg,SC,29302-5261,US/Eastern,KSPA,2018-02-21 08:35:00,64.4,,94.0,30.44,10.0,SSW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1826759,Source2,2,2019-11-18 09:10:03,2019-11-18 09:54:45,40.968842,-73.870529,,,0.0,Right lane blocked due to accident on Saw Mill Pkwy Northbound after Executive Blvd.,Saw Mill River Pkwy N,Yonkers,Westchester,NY,10710,US/Eastern,KHPN,2019-11-18 08:56:00,38.0,32.0,89.0,29.37,2.0,NNE,8.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4527672,Source1,2,2023-01-30 19:23:18,2023-01-30 20:41:58,46.184482,-123.75082,46.186082,-123.752552,0.138,A crash has occurred. Prepare to slow or move over for worker safety., Eagle Ln,Astoria,Clatsop,OR,97103-8500,US/Pacific,KAST,2023-01-30 18:55:00,33.0,33.0,64.0,30.31,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,Night,Night,Night,Night
A-6683487,Source1,2,2020-12-19 00:27:30,2020-12-19 03:26:55,38.38672800000001,-78.937365,38.385043,-78.93558399999998,0.151,On Rt. 704 in the County of Rockingham in the vicinity of Foxcroft Dr; Lewis Byrd Rd; Rt. 712N/S (Rockingham County); Rt. 1060N/S (Rockingham County) motorists can expect delays due to a vehicle crash. All North lanes are closed. All South lanes are closed., Foxcroft Dr,Rockingham,Rockingham,VA,22801-9639,US/Eastern,KSHD,2020-12-19 00:35:00,20.0,20.0,95.0,29.09,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4869066,Source1,2,2022-10-17 15:24:29.000000000,2022-10-17 15:45:07.000000000,30.32315612,-81.56047225,30.31920612,-81.55894225,0.288,Stationary traffic on US-90 Alt E from Arlington Expy E to Southside Connector S due to accident.,Arlington Expy,Jacksonville,Duval,FL,32211,US/Eastern,KCRG,2022-10-17 15:15:00,76.0,76.0,85.0,29.77,10.0,WSW,7.0,0.1,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3960982,Source1,2,2022-04-08 11:36:32,2022-04-08 13:38:42,25.769466,-80.33815899999998,25.770836,-80.336393,0.145,Slow traffic on County Hwy-913 - FL-973 from Fontainebleau Blvd to Park Blvd due to accident., W Flagler St,Miami,Miami-Dade,FL,33174-2404,US/Eastern,KMIA,2022-04-08 11:53:00,77.0,77.0,48.0,30.0,10.0,NW,10.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2483120,Source2,2,2018-11-27 15:25:53,2018-11-27 16:25:32,36.157661,-86.77343,,,0.0,Accident on Korean Veterans Blvd at 3rd Ave.,3rd Ave S,Nashville,Davidson,TN,37201-2204,US/Central,KBNA,2018-11-27 15:53:00,34.0,25.0,42.0,30.09,10.0,WNW,12.7,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,Day,Day,Day,Day
A-2611259,Source2,3,2018-09-27 15:42:10,2018-09-27 16:26:45,33.766376,-84.527321,,,0.0,Three lanes blocked due to accident on I-20 Eastbound at Exit 49 GA-70 Fulton Industrial Blvd.,GA-402 E,Atlanta,Fulton,GA,30336,US/Eastern,KFTY,2018-09-27 15:41:00,75.0,,94.0,29.97,4.0,South,6.9,0.18,Light Thunderstorms and Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6907840,Source1,2,2020-09-29 19:53:35,2020-09-29 21:29:46,44.96821,-93.088907,44.96117,-93.090737,0.495,Incident on I-35E SB near MARYLAND AVE Drive with caution.,I-35E S,Saint Paul,Ramsey,MN,55130,US/Central,KSTP,2020-09-29 19:53:00,55.0,55.0,72.0,28.92,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4703504,Source1,2,2022-10-09 07:56:12.000000000,2022-10-09 10:06:35.000000000,40.845061,-73.91653000000002,40.845123,-73.913503,0.158,NYSDOT - Region 11: Crash on I-95 northbound approaching Exit 2A - Jerome Avenue (New York) 1 Right lane of 3 lanes blocked,Cross Bronx Expy E,Bronx,Bronx,NY,10452,US/Eastern,KLGA,2022-10-09 07:51:00,48.0,45.0,61.0,30.14,10.0,SW,6.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6601374,Source1,2,2020-12-14 01:06:32,2020-12-14 02:22:23,29.836624,-97.975591,29.843854,-97.967551,0.6940000000000001,Incident on I-35 NB near MCCARTY LN Drive with caution.,I-35 N,San Marcos,Hays,TX,78666,US/Central,KHYI,2020-12-14 00:56:00,41.0,32.0,67.0,29.63,10.0,N,20.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Night
A-73409,Source2,2,2016-11-18 22:16:32,2016-11-18 23:01:10,34.139923,-118.365753,,,0.01,#2 lane blocked due to accident on US-101 Southbound at Campo de Cahuenga.,Campo de Cahuenga,Studio City,Los Angeles,CA,91604,US/Pacific,KBUR,2016-11-18 21:53:00,55.0,,23.0,30.07,10.0,NNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6597102,Source1,2,2020-12-10 01:33:06,2020-12-10 03:15:27,43.047156,-73.40829699999998,43.049641,-73.415314,0.394,Incident on NY-372 near COUNTY HWY-62 Drive with caution., State Route 372,Cambridge,Washington,NY,12816-1041,US/Eastern,KDDH,2020-12-10 01:54:00,33.0,33.0,89.0,28.87,6.0,VAR,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4924670,Source1,2,2022-05-11 08:47:00.000000000,2022-05-11 10:06:38.000000000,40.309378,-75.908212,40.305801,-75.895172,0.73,Incident on US-422 EB near US-222 Drive with caution.,Benjamin Franklin Hwy E,Birdsboro,Berks,PA,19508,US/Eastern,KRDG,2022-05-11 08:54:00,60.0,60.0,31.0,29.92,8.0,NE,9.0,0.0,Fair,False,False,False,False,False,False,True,False,False,False,False,False,Day,Day,Day,Day
A-3029088,Source2,3,2018-02-22 08:06:27,2018-02-22 09:06:09,34.066193,-117.479378,,,0.0,Accident on I-10 Westbound at Exit 63 Citrus Ave.,I-10 W,Fontana,San Bernardino,CA,92335,US/Pacific,KONT,2018-02-22 07:53:00,46.0,44.8,54.0,30.23,10.0,East,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7385287,Source1,2,2019-09-30 02:57:00,2019-09-30 03:30:02,34.001853999999994,-117.834566,34.001853999999994,-117.834566,0.0,At CA-57/Orange Fwy - Accident.,CA-60 E,Diamond Bar,Los Angeles,CA,91765,US/Pacific,KPOC,2019-09-30 06:47:00,52.0,52.0,71.0,28.82,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1731404,Source2,2,2019-12-21 10:26:17,2019-12-21 12:42:39,33.74472,-117.804283,,,0.0,Accident on Red Hill Ave at Irvine Blvd.,Red Hill Ave,Tustin,Orange,CA,92780,US/Pacific,KSNA,2019-12-21 10:53:00,67.0,67.0,33.0,30.06,10.0,SW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,Day,Day,Day,Day
A-4944972,Source1,2,2022-07-10 22:11:00.000000000,2022-07-10 22:54:30.000000000,35.517302,-82.97155,35.51842100000001,-82.966844,0.276,Stationary traffic on US-19 N from US-276/Russ Ave (US-19) to US-23/US-74/Great Smokey Mountain Expy (US-19) due to accident., Hickory Hill Rd,Lake Junaluska,Haywood,NC,28745,US/Eastern,KAVL,2022-07-10 21:54:00,66.0,66.0,90.0,27.78,10.0,NNE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A-208778,Source2,2,2016-09-19 21:35:32,2016-09-19 22:05:32,40.85775,-74.174362,,,0.0,Queueing traffic and Right lane blocked due to accident on Garden State Pkwy Southbound before Exits 154 155P NJ-19.,Garden State Pkwy S,Clifton,Passaic,NJ,07013,US/Eastern,KCDW,2016-09-19 21:53:00,70.0,,93.0,30.1,9.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5872127,Source1,2,2021-12-11 16:10:00,2021-12-11 18:29:23,37.463565,-120.930877,37.463638,-120.940002,0.5,Accident from S Prairie Flower Rd to S Mitchell Rd., W Harding Rd,Turlock,Stanislaus,CA,95380,US/Pacific,KMOD,2021-12-11 15:53:00,71.0,71.0,34.0,30.0,10.0,SE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6422787,Source1,2,2021-02-15 00:51:00,2021-02-15 02:29:47,41.423529,-73.358397,41.417959,-73.291362,3.494,Incident on I-84 EB near EXIT 9 Right lane blocked. Expect delays.,I-84 E,Newtown,Fairfield,CT,06470,US/Eastern,KOXC,2021-02-15 00:51:00,29.0,20.0,78.0,29.43,10.0,N,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4635003,Source1,2,2022-04-30 12:35:00.000000000,2022-04-30 14:38:36.000000000,45.7153880593981,-122.64519810618091,45.7255880593981,-122.65472810618093,0.841,Collision blocking the right lane on I-205 northbound near milepost 36.7 near Exit 36 / 134th Street use caution beginning at 12:35 pm on April 30 2022 until further notice.,I-205 N,Vancouver,Clark,WA,98686,US/Pacific,KVUO,2022-04-30 12:53:00,56.0,56.0,57.0,29.97,10.0,VAR,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3626162,Source1,2,2017-06-01 13:46:59,2017-06-01 19:46:59,41.76981,-72.67318,41.77106,-72.67819,0.272,At US-44/Main St/Exit 50 - Accident.,US-6 W,Hartford,Hartford,CT,06103,US/Eastern,KHFD,2017-06-01 13:53:00,78.1,,33.0,29.86,10.0,West,12.7,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4403158,Source1,2,2022-07-09 13:39:00.000000000,2022-07-09 15:42:00.000000000,40.099125,-76.25811,40.133467,-76.211877,3.406,Crash on US 222 northbound between Exit: TO PA 272 - OREGON PIKE and Exit: PA 772 - BROWNSTOWN/ROTHSVILLE. There is a lane restriction.,US-222 N,Lititz,Lancaster,PA,17543,US/Eastern,KLNS,2022-07-09 13:53:00,76.0,76.0,64.0,29.61,10.0,SE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4983484,Source1,2,2022-12-21 14:27:00.000000000,2022-12-21 16:38:31.000000000,35.295941,-118.988322,35.29595399999999,-118.985404,0.165,Accident on E Panama Ln from S Union Ave (Panama Ln) to S Fairfax Rd., Crescent School Dr,Bakersfield,Kern,CA,93307,US/Pacific,KBFL,2022-12-21 14:54:00,45.0,42.0,74.0,29.73,2.0,W,6.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-349380,Source2,2,2017-03-15 18:30:24,2017-03-15 19:15:08,33.967403000000004,-118.239502,,,0.01,Accident on Nadeau St near Walnut Dr.,Nadeau St,Los Angeles,Los Angeles,CA,90001-3455,US/Pacific,KCQT,2017-03-15 18:47:00,68.0,,59.0,30.04,10.0,WNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3979305,Source1,2,2022-04-22 14:25:27.000000000,2022-04-22 17:43:30.000000000,28.492772,-81.39675600000002,28.494509000000004,-81.397631,0.131,Slow traffic on US-92 E - US-17 N - US-441 N from Redman St to S Rio Grande Ave due to accident., S Orange Blossom Trl,Orlando,Orange,FL,32839-1712,US/Eastern,KORL,2022-04-22 14:53:00,80.0,80.0,50.0,30.17,10.0,ENE,20.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5357048,Source1,2,2022-05-20 16:32:30,2022-05-20 18:43:00,39.531576,-106.215747,39.544563,-106.218127,0.906,Stationary traffic on I-70 W - US-6 W from CO-91/Exit 195 (I-70) to Big Horn Rd/Exit 180 (I-70) due to accident.,I-70 W,Vail,Eagle,CO,81657,US/Mountain,KCCU,2022-05-20 16:41:00,27.0,20.0,92.0,20.62,0.5,NW,6.0,0.02,Snow,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1972770,Source2,2,2019-07-17 17:08:36,2019-07-17 20:07:30,35.422832,-97.600685,,,0.0,Accident on OK-152 Airport Rd Eastbound at Meridian Ave.,Airport Rd W,Oklahoma City,Oklahoma,OK,73119,US/Central,KOKC,2019-07-17 16:52:00,96.0,96.0,43.0,28.56,10.0,S,15.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1805343,Source2,2,2019-11-07 22:10:58,2019-11-07 23:28:29,36.063309,-95.904259,,,0.0,Accident on Sheridan Rd at 69th St.,S Sheridan Rd,Tulsa,Tulsa,OK,74133,US/Central,KRVS,2019-11-07 21:53:00,35.0,30.0,64.0,29.81,10.0,NNE,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2015333,Source2,3,2019-08-09 06:00:18,2019-08-09 06:30:01,33.97501,-118.12461100000002,,,0.0,Right hand shoulder blocked due to accident on I-5 Northbound near Exit 126B Telegraph Rd.,E Slauson Ave,Los Angeles,Los Angeles,CA,90040,US/Pacific,KCQT,2019-08-09 05:52:00,65.0,65.0,84.0,29.69,6.0,CALM,0.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-6072532,Source1,2,2021-06-06 13:26:00,2021-06-06 18:00:22,42.991218,-83.698738,42.990509,-83.69873,0.049,Incident on PHILLIS ST near VERMILYA AVE Drive with caution., Vermilya Ave,Flint,Genesee,MI,48507-1592,US/Eastern,KFNT,2021-06-06 13:53:00,85.0,85.0,43.0,29.12,10.0,SSW,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-53263,Source2,3,2016-12-01 09:25:40,2016-12-01 09:55:25,33.680285999999995,-117.326584,,,0.01,Accident on I-15 Northbound at Exit 75 Main St.,I-15 N,Lake Elsinore,Riverside,CA,92530,US/Pacific,KF70,2016-12-01 09:35:00,51.8,,58.0,30.02,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2394601,Source2,2,2018-12-13 08:02:19,2018-12-13 08:32:02,38.993244,-77.43604300000001,,,0.0,Accident on Pacific Blvd at Relocation Dr.,Pacific Blvd,Sterling,Loudoun,VA,20166,US/Eastern,KIAD,2018-12-13 07:52:00,30.0,,88.0,30.26,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2156165,Source2,3,2019-04-09 06:23:23,2019-04-09 12:22:57,39.673576,-78.730049,,,1.100000023841858,Lane blocked and right hand shoulder blocked due to accident on I-68 Eastbound between Exit 45 Columbus Ave and Exit 46 MD-144 Naves Cross Rd.,I-68 W,Cumberland,Allegany,MD,21502,US/Eastern,KCBE,2019-04-09 06:20:00,51.0,51.0,98.0,28.96,2.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1883589,Source2,2,2019-09-27 10:53:31,2019-09-27 11:53:17,32.99416,-80.22653199999998,,,0.0,Accident on Orangeburg Rd at King Dr.,King St,Summerville,Dorchester,SC,29483-9215,US/Eastern,KDYB,2019-09-27 10:55:00,86.0,86.0,74.0,29.96,10.0,S,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5816863,Source1,2,2021-12-21 15:41:00,2021-12-21 16:10:30,34.00490300000001,-117.930245,33.998241,-117.931089,0.463,Slow traffic from Valley Blvd (Azusa Ave/CA-39) to CA-60 (Azusa Ave/CA-39) due to accident., S Azusa Ave,City Of Industry,Los Angeles,CA,91748-1028,US/Pacific,KFUL,2021-12-21 15:53:00,68.0,68.0,26.0,29.96,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-7231046,Source1,2,2020-01-20 19:17:25,2020-01-20 19:46:30,29.72892,-95.37246,29.736390000000004,-95.36886,0.5589999999999999,At US-59 - Accident. Left lane blocked.,S Freeway N,Houston,Harris,TX,77004,US/Central,KMCJ,2020-01-20 18:53:00,55.0,55.0,35.0,30.43,10.0,NNE,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4272169,Source1,2,2022-12-08 15:46:30,2022-12-08 16:20:00,38.89704108,-77.05335259,38.89322108,-77.05526259,0.283,Stationary traffic on I-66 W from New Hampshire Ave NW to Lee Hwy (US-29) exit [73] due to accident.,Potomac River Fwy,Washington,District of Columbia,DC,20037,US/Eastern,KDCA,2022-12-08 15:52:00,55.0,55.0,57.0,30.24,10.0,N,10.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-218535,Source2,3,2016-07-07 03:27:07,2016-07-07 04:12:07,42.39365,-73.824783,,,0.0,Accident on I-87 Southbound at Exit 21B US-9W.,New York Trwy N,West Coxsackie,Greene,NY,12192,US/Eastern,KALB,2016-07-07 03:51:00,72.0,,78.0,29.78,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-5718422,Source1,2,2021-10-26 15:18:00,2021-10-26 16:19:00,45.78252911545857,-119.31947350445118,45.77155911545857,-119.25540350445118,3.179,Slow traffic on Old Oregon Trail Hwy No 6 - I-84 E - US-30 E - Old Oregon Trl from OR-207/Exit 182 (I-84) to US-395/Exit 188 (I-84) due to accident.,I-84 E,Stanfield,Umatilla,OR,97875,US/Pacific,KHRI,2021-10-26 14:53:00,65.0,65.0,43.0,29.12,10.0,SW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4518301,Source1,2,2022-02-13 06:13:00,2022-02-13 07:28:26,25.684084,-80.313445,25.68474800000001,-80.31283,0.06,Incident on S DIXIE HWY NB near DADELAND BLVD Drive with caution.,S Dixie Hwy,Miami,Miami-Dade,FL,33156,US/Eastern,KTMB,2022-02-13 05:53:00,72.0,72.0,91.0,29.97,10.0,CALM,0.0,0.02,Light Rain,False,False,True,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3442696,Source1,4,2016-07-02 10:56:03,2016-07-02 16:56:03,30.44648,-91.23847,30.417240000000003,-91.43975,12.16,Closed between LA-415/Exit 151 and LA-77/Exit 139 - Road closed due to accident.,I-10 W,Port Allen,West Baton Rouge,LA,70767,US/Central,KBTR,2016-07-02 10:53:00,90.0,,50.0,30.07,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7706713,Source1,2,2019-04-10 14:50:00,2019-04-10 15:19:57,41.99695,-87.86585,41.99695,-87.86585,0.0,At I-90/N-W Tollway/Kennedy Expy - Accident. Lane blocked.,Tri State Tollway S,Des Plaines,Cook,IL,60018,US/Central,KORD,2019-04-10 14:51:00,37.0,27.0,89.0,29.24,10.0,ENE,17.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-222891,Source2,2,2017-01-05 07:34:20,2017-01-05 08:04:10,39.801426,-84.21936,,,0.01,Accident on OH-48 Main St around Wampler Ave.,Wampler Ave,Dayton,Montgomery,OH,45405-5122,US/Eastern,KDAY,2017-01-05 07:35:00,17.1,4.3,81.0,30.01,3.0,West,11.5,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,True,Night,Day,Day,Day
A-7221508,Source1,2,2020-01-14 18:54:53,2020-01-14 19:23:51,43.00377,-83.6541,43.00377,-83.6541,0.0,At Lippincott Blvd - Accident., S Dort Hwy,Flint,Genesee,MI,48503-4365,US/Eastern,KFNT,2020-01-14 18:53:00,39.0,31.0,70.0,29.26,10.0,W,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,Night,Night,Night,Day
A-5826737,Source1,2,2021-06-13 13:03:11,2021-06-13 13:48:45,45.094692,-93.29013,45.10694,-93.301143,1.002,Stationary traffic on MN-252 from Brookdale Dr (MN-252) to CR-109/85th Ave (MN-252) due to accident.,State Highway 252,Minneapolis,Hennepin,MN,55444,US/Central,KMIC,2021-06-13 12:53:00,89.0,89.0,23.0,29.04,10.0,S,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7205963,Source1,2,2020-04-29 12:45:19,2020-04-29 13:00:19,35.05931,-119.0025,35.05931,-119.00238,0.0069999999999999,At Old River Rd - Accident. Right lane blocked., Maricopa Hwy,Bakersfield,Kern,CA,93313-9668,US/Pacific,KBFL,2020-04-29 12:54:00,89.0,89.0,31.0,29.41,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-881476,Source2,2,2021-09-28 08:37:47,2021-09-28 09:23:00,44.83654,-93.398254,,,0.0,Accident on US-169 Northbound at Bloomington Ferry Rd.,US-169 N,Minneapolis,Hennepin,MN,55438,US/Central,KFCM,2021-09-28 08:53:00,60.0,60.0,83.0,28.98,10.0,SE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5872679,Source1,2,2021-04-19 05:34:00,2021-04-19 16:27:50,25.927231,-80.293364,25.924771,-80.293318,0.17,Slow traffic on FL-823 from FL-860/183rd St/Miami Gardens Dr (FL-823) to 167th St (FL-823) due to accident.,FL-823,Hialeah,Miami-Dade,FL,33015,US/Eastern,KOPF,2021-04-19 05:53:00,78.0,78.0,81.0,29.87,,S,10.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day
